Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Distance,Volume,StorageCondition,Openness,Weight,TotalWeight
Peru,2022-04-29,Vaccine,1404,12,India,500000,65000.0,12535.0,222.7,2404,20,5890.553,205.7486111111111,Should be -20° C or below,3.2,0.041111111,1027.777775
Bolivia,2022-05-02,Vaccine,8205,1,India,120000,388800.0,54925.0,219.8,2566,1,6400.357,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.043333333,5199.99996
Bolivia,2022-05-02,Vaccine,8205,1,India,120000,388800.0,54925.0,219.8,2566,1,6400.357,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.043333333,5199.99996
Costa Rica,2022-05-02,Vaccine,8205,1,India,50000,162000.0,22118.0,219.8,2566,1,3564.9,188.1,"Between +2° C and + 8° C, can also be frozen",3.9,0.043333333,2166.66665
Nicaragua,2022-05-02,Vaccine,1901,10,France,5000,7650.0,1720.0,219.8,2566,10,8906.699,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.0,0.033933333,16.966666500000002
Bolivia,2022-05-03,Vaccine,7405,1,India,200000,200000.0,96280.0,219.8,2566,1,16246.04,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209254571799999,4185.09143599998
Bolivia,2022-05-03,Vaccine,7405,1,India,200000,200000.0,96280.0,219.8,2566,1,16246.04,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209254571799999,4185.09143599998
Bolivia,2022-05-03,Vaccine,7405,1,India,200000,200000.0,96280.0,219.8,2566,1,16246.04,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209254571799999,4185.09143599998
Colombia,2022-05-04,Vaccine,1901,10,France,400000,612000.0,17040.0,219.8,2566,10,8707.677,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.033933333,1357.3333200000002
Ecuador,2022-05-04,Vaccine,1101,1,Belgium,315000,4047750.0,33064.0,219.8,2566,1,9535.309,31.6,"Between +2° C and + 8° C, must not be frozen",1.4,0.007764583,2445.843645
Guatemala,2022-05-04,Vaccine,7120,10,India,5500,907.5,1956.0,219.8,2566,10,3318.143,98.4,"Between +2° C and + 8° C, must not be frozen",3.3,0.027916667,15.35416685
Guatemala,2022-05-04,Vaccine,1404,12,Indonesia,12000,1410.0,3230.0,219.8,2566,20,17921.96,94.56148148148148,Should be -20° C or below,3.3,0.019111111,11.4666666
Guatemala,2022-05-04,Vaccine,8205,1,India,5350,17334.0,4333.0,219.8,2566,1,3318.143,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.043333333,231.83333155
Guatemala,2022-05-05,Vaccine,7405,1,India,10752,12364.8,4900.0,219.8,2566,1,15042.3,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.018967014,203.933334528
Haiti,2022-05-05,Vaccine,7405,1,India,200000,230000.0,78000.0,219.8,2566,1,13846.49,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.8,0.018967014,3793.4028
Costa Rica,2022-05-06,Vaccine,601,1,United States of America,20000,16000.0,10200.0,219.8,2566,1,15289.71,86.4,"Between +2° C and + 8° C, must not be frozen",3.9,0.0133165658799999,266.331317599998
Guyana,2022-05-06,Vaccine,1901,10,France,130200,199206.0,10133.0,219.8,2566,10,7320.075,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.3,0.033933333,441.81199566
Bolivia,2022-05-09,Vaccine,601,1,United States of America,79800,63840.0,35733.0,219.8,2566,1,16246.04,86.4,"Between +2° C and + 8° C, must not be frozen",2.0,0.01746257544,1393.513520112
Bolivia,2022-05-09,Vaccine,1404,12,Indonesia,400000,47000.0,30194.0,219.8,2566,20,17453.36,94.56148148148148,Should be -20° C or below,2.0,0.019111111,382.22222
Bolivia,2022-05-09,Vaccine,1404,12,Indonesia,400000,47000.0,30194.0,219.8,2566,20,17453.36,94.56148148148148,Should be -20° C or below,2.0,0.019111111,382.22222
St. Lucia,2022-05-09,Vaccine,7010,10,India,7680,864.0,1000.0,219.8,2566,10,13496.15,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.5,0.038368056,29.466667007999995
Bolivia,2022-05-10,Vaccine,7010,10,India,600000,67500.0,62700.0,219.8,2566,10,16246.04,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.0,0.038368056,2302.08336
Peru,2022-05-10,Vaccine,1404,12,India,700000,91000.0,17465.0,219.8,2566,20,5890.553,205.7486111111111,Should be -20° C or below,3.2,0.041111111,1438.8888849999998
Saint Vincent and the Grenadines,2022-05-10,Vaccine,8205,1,India,3850,12474.0,3611.0,219.8,2566,1,3308.9,188.1,"Between +2° C and + 8° C, can also be frozen",1.9,0.043333333,166.83333205
Saint Vincent and the Grenadines,2022-05-11,Vaccine,7120,10,India,1500,247.5,1956.0,219.8,2566,10,3308.9,98.4,"Between +2° C and + 8° C, must not be frozen",1.9,0.027916667,4.18750005
St. Lucia,2022-05-11,Vaccine,7120,10,India,1500,247.5,1956.0,219.8,2566,10,3232.885,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.027916667,4.18750005
St. Lucia,2022-05-12,Vaccine,1103,1,United States of America,500,7250.0,4385.35,219.8,2566,1,3232.885,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.5,0.020411111,10.2055555
Peru,2022-05-13,Vaccine,1901,10,France,400000,612000.0,21370.0,219.8,2566,10,10268.11,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.033933333,1357.3333200000002
Guatemala,2022-05-16,Vaccine,7405,1,India,175000,201250.0,69000.0,219.8,2566,1,15042.3,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.018967014,3319.2274500000003
Guatemala,2022-05-16,Vaccine,7405,1,India,175000,201250.0,69000.0,219.8,2566,1,15042.3,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.018967014,3319.2274500000003
Guatemala,2022-05-16,Vaccine,7010,10,India,253440,28512.0,22300.0,219.8,2566,10,15042.3,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.3,0.038368056,972.400011264
Ecuador,2022-05-17,Vaccine,1901,10,France,405000,619650.0,21097.0,219.8,2566,10,9367.098,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.033933333,1374.2999865000002
Guatemala,2022-05-17,Vaccine,1404,12,Indonesia,600000,70500.0,32395.0,219.8,2566,20,17921.96,94.56148148148148,Should be -20° C or below,3.3,0.019111111,573.33333
Guatemala,2022-05-18,Vaccine,1103,1,United States of America,21600,313200.0,6100.0,219.8,2566,1,3318.143,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.020411111,440.8799976
Peru,2022-05-18,Vaccine,7010,10,India,500000,55000.0,23333.0,219.8,2566,10,5890.553,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.02625,1312.5
Ecuador,2022-05-20,Vaccine,1301,5,Netherlands,98000,245000.0,6400.0,219.8,2566,5,9589.459,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",1.4,0.034464286,675.5000055999999
El Salvador,2022-05-22,Vaccine,1103,1,United States of America,225000,3262500.0,46528.21,219.8,2566,1,3355.771,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.5,0.020411111,4592.499975
Guatemala,2022-05-22,Vaccine,1103,1,United States of America,400000,5800000.0,111450.0,219.8,2566,1,3318.143,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.020411111,8164.444399999999
Peru,2022-05-23,Vaccine,7120,10,India,500000,82500.0,23333.0,219.8,2566,10,5890.553,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.027916667,1395.83335
Peru,2022-05-23,Vaccine,602,1,United States of America,350000,192500.0,121667.0,219.8,2566,1,16792.93,86.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0149324409998333,5226.354349941655
Curacao,2022-05-24,Vaccine,1404,12,India,2500,323.75,2260.0,219.8,2566,20,14951.0,2730.9555,Should be -20° C or below,3.4,0.0295,3.6875
El Salvador,2022-05-24,Vaccine,7010,10,India,468480,52704.0,34600.0,219.8,2566,10,15104.75,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.5,0.038368056,1797.466687488
El Salvador,2022-05-24,Vaccine,8205,1,India,132350,428814.0,58681.0,219.8,2566,1,3355.771,188.1,"Between +2° C and + 8° C, can also be frozen",3.5,0.043333333,5735.16662255
El Salvador,2022-05-24,Vaccine,7405,1,India,303320,348818.0,121000.0,219.8,2566,1,15104.75,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.5,0.018967014,5753.07468648
Guatemala,2022-05-24,Vaccine,8205,1,India,250000,810000.0,110139.0,219.8,2566,1,3318.143,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.043333333,10833.33325
Peru,2022-05-24,Vaccine,8205,1,India,200000,648000.0,88021.0,219.8,2566,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,8666.6666
Peru,2022-05-24,Vaccine,8205,1,India,200000,648000.0,88021.0,219.8,2566,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,8666.6666
Saint Vincent and the Grenadines,2022-05-24,Vaccine,1901,10,France,400,612.0,1865.0,219.8,2566,10,6989.701,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.9,0.033933333,1.35733332
Saint Vincent and the Grenadines,2022-05-24,Vaccine,7405,1,India,2000,2100.0,2042.0,219.8,2566,1,13580.86,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.9,0.0209999999999999,41.9999999999998
Curacao,2022-05-31,Vaccine,1901,10,France,700,1071.0,1142.0,219.8,2566,10,7587.0,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.033933333,2.3753333100000003
El Salvador,2022-05-31,Vaccine,601,1,United States of America,10550,8440.0,6000.0,219.8,2566,1,15104.75,86.4,"Between +2° C and + 8° C, must not be frozen",3.5,0.0142625000999999,150.46937605499895
Peru,2022-05-31,Vaccine,8205,1,India,200000,648000.0,88021.0,219.8,2566,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,8666.6666
Peru,2022-05-31,Vaccine,1103,1,United States of America,300000,4350000.0,77600.0,219.8,2566,1,5890.553,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.020411111,6123.333299999999
Peru,2022-05-31,Vaccine,1103,1,United States of America,300000,4350000.0,77600.0,219.8,2566,1,5890.553,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.020411111,6123.333299999999
Peru,2022-05-31,Vaccine,1103,1,United States of America,300000,4350000.0,77600.0,219.8,2566,1,5890.553,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.020411111,6123.333299999999
Peru,2022-05-31,Vaccine,1103,1,United States of America,300000,4350000.0,77600.0,219.8,2566,1,5890.553,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.020411111,6123.333299999999
Peru,2022-05-31,Vaccine,7405,1,India,500000,525000.0,152031.0,219.8,2566,1,16792.93,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.2,0.0209999999999999,10499.99999999995
Belize,2022-06-01,Vaccine,1901,10,France,600,918.0,1810.0,227.9,2240,10,8664.439,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.033933333,2.03599998
Belize,2022-06-01,Vaccine,7405,1,India,10752,12364.8,5000.0,227.9,2240,1,14715.29,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.8,0.018967014,203.933334528
Belize,2022-06-02,Vaccine,7010,10,India,1000,110.0,1956.0,227.9,2240,10,2979.495,98.4,"Between +2° C and + 8° C, must not be frozen",2.8,0.02625,2.625
Belize,2022-06-02,Vaccine,8205,5,India,10000,16160.0,3150.0,227.9,2240,5,2979.495,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.030208333,60.416666
Curacao,2022-06-02,Vaccine,7010,10,India,1500,165.0,1956.0,227.9,2240,10,4733.0,98.4,"Between +2° C and + 8° C, must not be frozen",3.4,0.02625,3.9375
Guatemala,2022-06-02,Vaccine,8205,1,India,250000,810000.0,110139.0,227.9,2240,1,3318.143,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.043333333,10833.33325
Guatemala,2022-06-03,Vaccine,1901,10,France,5000,7650.0,1368.0,227.9,2240,10,9001.048,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.3,0.033933333,16.966666500000002
Chile,2022-06-06,Vaccine,7010,10,India,200000,22000.0,9444.0,227.9,2240,10,8271.045,98.4,"Between +2° C and + 8° C, must not be frozen",3.7,0.02625,525.0
Colombia,2022-06-06,Vaccine,1901,10,France,190000,290700.0,7976.0,227.9,2240,10,8707.677,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.033933333,644.7333270000001
Trinidad and Tobago,2022-06-06,Vaccine,8205,5,India,6000,9696.0,1633.0,227.9,2240,5,3569.325,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.030208333,36.2499996
Chile,2022-06-08,Vaccine,8205,1,India,200000,648000.0,88021.0,227.9,2240,1,8271.045,188.1,"Between +2° C and + 8° C, can also be frozen",3.7,0.043333333,8666.6666
Guatemala,2022-06-10,Vaccine,1404,12,Indonesia,525000,61687.5,30790.0,227.9,2240,20,17921.96,94.56148148148148,Should be -20° C or below,3.3,0.019111111,501.66666375000005
Argentina,2022-06-14,Vaccine,7010,10,India,250000,27500.0,11667.0,227.9,2240,10,8542.694,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.02625,656.25
Argentina,2022-06-14,Vaccine,7010,10,India,250000,27500.0,11667.0,227.9,2240,10,8542.694,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.02625,656.25
Bahamas,2022-06-14,Vaccine,7405,1,India,12288,14131.2,5800.0,227.9,2240,1,13465.89,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.1,0.018967014,233.066668032
Bahamas,2022-06-15,Vaccine,7120,10,India,5500,907.5,1956.0,227.9,2240,10,1770.893,98.4,"Between +2° C and + 8° C, must not be frozen",3.1,0.027916667,15.35416685
Bermuda,2022-06-15,Vaccine,601,1,United States of America,300,210.0,1800.0,227.9,2240,1,12154.21,86.4,"Between +2° C and + 8° C, must not be frozen",2.0,0.01746257544,5.238772632
Sint Maarten,2022-06-15,Vaccine,8205,1,India,1500,4860.0,4767.0,227.9,2240,1,4774.0,188.1,"Between +2° C and + 8° C, can also be frozen",2.9,0.043333333,64.9999995
St. Lucia,2022-06-15,Vaccine,7010,10,India,2500,281.25,1000.0,227.9,2240,10,13496.15,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.5,0.038368056,9.592014
Argentina,2022-06-16,Vaccine,1301,5,Netherlands,1300600,3251500.0,56580.0,227.9,2240,5,11466.75,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",1.5,0.034464286,8964.85007432
Argentina,2022-06-16,Vaccine,602,1,United States of America,300000,147000.0,104167.0,227.9,2240,1,15817.92,86.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.0135924394009999,4077.73182029997
Argentina,2022-06-17,Vaccine,7405,1,India,250000,262500.0,76198.0,227.9,2240,1,15817.92,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.5,0.0209999999999999,5249.999999999975
Argentina,2022-06-17,Vaccine,7405,1,India,250000,262500.0,76198.0,227.9,2240,1,15817.92,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.5,0.0209999999999999,5249.999999999975
Bolivia,2022-06-17,Vaccine,7405,1,India,175612,175612.0,83600.0,227.9,2240,1,16246.04,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0197327720599999,3465.3115670007023
Bolivia,2022-06-17,Vaccine,7405,1,India,175612,175612.0,83600.0,227.9,2240,1,16246.04,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0197327720599999,3465.3115670007023
Colombia,2022-06-17,Vaccine,8101,10,India,1000000,779000.0,61250.0,227.9,2240,10,4021.171,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.03375,3375.0
Sint Maarten,2022-06-17,Vaccine,1103,1,United States of America,1800,26100.0,4400.0,227.9,2240,1,4774.0,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.9,0.020411111,36.7399998
Bahamas,2022-06-20,Vaccine,1103,1,United States of America,8000,116000.0,5000.0,227.9,2240,1,1770.893,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.1,0.020411111,163.288888
Curacao,2022-06-20,Vaccine,8205,1,India,600,1944.0,2167.0,227.9,2240,1,4733.0,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.043333333,25.9999998
Ecuador,2022-06-20,Vaccine,1301,5,Netherlands,98000,245000.0,6400.0,227.9,2240,5,9589.459,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",1.4,0.034464286,675.5000055999999
Guatemala,2022-06-20,Vaccine,8101,10,India,7500,5842.5,2042.0,227.9,2240,10,3318.143,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.3,0.03375,25.312500000000004
Guatemala,2022-06-20,Vaccine,8205,1,India,5350,17334.0,4333.0,227.9,2240,1,3318.143,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.043333333,231.83333155
Peru,2022-06-21,Vaccine,1404,12,India,1000000,130000.0,25069.0,227.9,2240,20,5890.553,205.7486111111111,Should be -20° C or below,3.2,0.041111111,2055.55555
St. Lucia,2022-06-22,Vaccine,7405,1,India,3000,3150.0,2100.0,227.9,2240,1,13496.15,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.5,0.0209999999999999,62.9999999999997
Argentina,2022-06-23,Vaccine,8201,1,Belgium,300000,1500000.0,32977.0,227.9,2240,1,11326.76,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",1.5,0.026041667,7812.5001
Colombia,2022-06-23,Vaccine,1301,5,Netherlands,1000000,2500000.0,44690.0,227.9,2240,5,8927.356,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",1.8,0.034464286,6892.8572
St. Lucia,2022-06-23,Vaccine,8205,1,India,2400,7776.0,2600.0,227.9,2240,1,3232.885,188.1,"Between +2° C and + 8° C, can also be frozen",1.5,0.043333333,103.9999992
Bahamas,2022-06-28,Vaccine,1901,10,France,500,765.0,927.0,227.9,2240,10,7209.45,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.1,0.033933333,1.6966666500000005
Ecuador,2022-06-30,Vaccine,7405,1,India,210500,242075.0,84000.0,227.9,2240,1,15952.83,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.018967014,3992.556447
Ecuador,2022-06-30,Vaccine,7405,1,India,210500,242075.0,84000.0,227.9,2240,1,15952.83,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.018967014,3992.556447
Peru,2022-06-30,Vaccine,7405,1,India,300000,315000.0,91146.0,227.9,2240,1,16792.93,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.2,0.0209864467599999,6295.93402799997
Peru,2022-06-30,Vaccine,7405,1,India,300000,315000.0,91146.0,227.9,2240,1,16792.93,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.2,0.0209864467599999,6295.93402799997
Colombia,2022-07-01,Vaccine,1901,10,France,410000,627300.0,17843.0,217.3,1895,10,8707.677,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.033933333,1391.266653
Grenada,2022-07-01,Vaccine,8205,10,India,2000,3106.0,3150.0,217.3,1895,10,3410.385,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.7,0.03375,6.75
Honduras,2022-07-01,Vaccine,602,1,United States of America,41950,20555.5,21000.0,217.3,1895,1,14995.18,86.4,"Between +2° C and + 8° C, must not be frozen",3.8,0.0139807324599999,586.4917266969958
Honduras,2022-07-01,Vaccine,602,1,United States of America,41950,20555.5,21000.0,217.3,1895,1,14995.18,86.4,"Between +2° C and + 8° C, must not be frozen",3.8,0.0139807324599999,586.4917266969958
Honduras,2022-07-01,Vaccine,8205,1,India,104150,337446.0,66300.0,217.3,1895,1,3234.232,188.1,"Between +2° C and + 8° C, can also be frozen",3.8,0.043333333,4513.16663195
Honduras,2022-07-01,Vaccine,8205,1,India,104150,337446.0,66300.0,217.3,1895,1,3234.232,188.1,"Between +2° C and + 8° C, can also be frozen",3.8,0.043333333,4513.16663195
Nicaragua,2022-07-01,Vaccine,8205,1,India,200000,648000.0,88021.0,217.3,1895,1,3408.012,188.1,"Between +2° C and + 8° C, can also be frozen",3.0,0.043333333,8666.6666
Guatemala,2022-07-05,Vaccine,7405,1,India,350000,367500.0,89425.0,217.3,1895,1,15042.3,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.0192182975235238,6726.40413323333
Jamaica,2022-07-05,Vaccine,7405,1,India,45000,45000.0,10500.0,217.3,1895,1,14143.62,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.3,0.0209999999999999,944.9999999999956
